coin,date,price,daily_pct_change,market_cap_billion,total_volume_billion
bitcoin,2024-06-05 00:00:00,70600.01116676089,2.603926626976372,1390.8534969504385,31.561053725144593
bitcoin,2024-06-06 00:00:00,71184.59943059199,0.8280285713415436,1400.2977352271962,32.560403314989145
bitcoin,2024-06-07 00:00:00,70759.58819301432,-0.5970550385579809,1394.881646977521,23.612879689560955
bitcoin,2024-06-08 00:00:00,69325.36238847222,-2.026899592221898,1366.3669258565062,18.59749556991157
bitcoin,2024-06-09 00:00:00,69315.1041233966,-0.0147972758052672,1366.065699664316,10.688301508476226
bitcoin,2024-06-10 00:00:00,69654.16073760358,0.4891525714271205,1372.556186704501,10.461044041080195
bitcoin,2024-06-11 00:00:00,69493.17760915738,-0.2311177490927574,1369.3788885435315,19.335866773675228
bitcoin,2024-06-12 00:00:00,67329.15232724321,-3.114011125070515,1327.6650281802758,38.513044382608015
bitcoin,2024-06-13 00:00:00,68224.51967501991,1.3298360618367866,1345.2443106066862,36.02780955145211
bitcoin,2024-06-14 00:00:00,66700.31696564378,-2.234098116976857,1317.1614154346978,29.654777884381136
bitcoin,2024-06-15 00:00:00,66011.07873713733,-1.0333357618997008,1301.9494100963495,27.96699283274964
bitcoin,2024-06-16 00:00:00,66190.4874891135,0.2717858205144585,1304.3703149179755,13.472726244723091
bitcoin,2024-06-17 00:00:00,66615.53782131766,0.6421622627784229,1313.8493917569756,12.650130203722812
bitcoin,2024-06-18 00:00:00,66460.38897909952,-0.2329018833928775,1309.3293773727744,29.409728999276094
bitcoin,2024-06-19 00:00:00,65109.31481219048,-2.032901383309582,1282.295865979065,41.38697205031837
bitcoin,2024-06-20 00:00:00,64907.07460760319,-0.3106163920948201,1278.6997633410724,21.680698980889108
