coin,date,price,market_cap,total_volume,daily_pct_change
solana,2024-08-20 00:00:00,144.57380160342618,67367254143.214,2725980607.7225375,1.4794524852348445
solana,2024-08-21 00:00:00,142.51583020843475,66476153688.20832,2571440736.5736113,-1.423474635215416
solana,2024-08-22 00:00:00,142.5238693684667,66440969750.356964,2339708556.8118854,0.00564088917014427
solana,2024-08-23 00:00:00,143.25427944806466,66761547034.590904,1680863862.9906132,0.5124826338454458
solana,2024-08-24 00:00:00,152.928737509745,71446953314.36082,3449069389.1326084,6.753346635754576
solana,2024-08-25 00:00:00,160.64024093840217,74722638007.98097,3689677142.440268,5.042546975950679
solana,2024-08-26 00:00:00,158.63304408954454,73951133109.2744,2152634485.4217806,-1.249498156335116
solana,2024-08-27 00:00:00,157.03937393616738,73245258412.5275,3208083624.8852763,-1.004626849672996
solana,2024-08-28 00:00:00,146.82431294389428,68457640743.58645,3533217490.5110555,-6.504776946210489
solana,2024-08-29 00:00:00,143.8331722816584,67227955365.65928,3755527847.8503094,-2.037224354919265
solana,2024-08-30 00:00:00,139.9259778169222,65235562102.47011,2485174112.850169,-2.7164765976829153
solana,2024-08-31 00:00:00,138.21975492529612,64456415887.360794,3520846804.2245574,-1.2193753570609256
solana,2024-09-01 00:00:00,135.29968573537374,63101327572.9293,1100650505.5125542,-2.1126279608154386
solana,2024-09-02 00:00:00,128.79106623891246,60117065789.91227,2592581489.9065843,-4.810520779176963
solana,2024-09-03 00:00:00,134.98461607964123,62985001475.25302,2686355117.802632,4.80899026741457
solana,2024-09-04 00:00:00,127.58277629667671,59614645974.77863,2173659978.949648,-5.483469152216136
solana,2024-09-05 00:00:00,133.56817999646105,62251929888.190506,3336191234.189469,4.691388503622207
solana,2024-09-06 00:00:00,129.2737299893364,60387775938.96441,2564083516.3012624,-3.2151744578974073
solana,2024-09-07 00:00:00,124.88794928540135,58344018515.973,4234656649.947928,-3.3926310506371515
solana,2024-09-08 00:00:00,127.68773420349791,59680948983.96793,1696685412.630573,2.2418375304556593
solana,2024-09-09 00:00:00,129.92115177962722,60759608104.47203,1689463330.6305983,1.7491246046937192
solana,2024-09-10 00:00:00,134.8794136936412,63097455959.70133,2931030209.7421737,3.816362344465807
solana,2024-09-11 00:00:00,135.53520634032947,63391578712.57823,2072831875.2008343,0.4862066261481557
solana,2024-09-12 00:00:00,132.60279314846,62056036481.49285,2671734090.663905,-2.163580423898248
solana,2024-09-13 00:00:00,136.20912396005608,63757976308.15953,1924374547.7035882,2.719649206452601
solana,2024-09-14 00:00:00,138.97334178109747,65041521980.833916,2224225923.3992066,2.0293925551213565
solana,2024-09-15 00:00:00,137.18415865102773,64231025021.070015,1141559407.4449415,-1.2874290185005077
solana,2024-09-16 00:00:00,131.62267074556308,61583690049.17375,1781296503.1532538,-4.054030698699029
solana,2024-09-17 00:00:00,131.52040183855297,61587188878.89927,2079969051.5704038,-0.07769855028075812
solana,2024-09-18 00:00:00,131.52137869559544,61598080482.36476,2150547014.163277,0.0007427418323047164
solana,2024-09-19 00:00:00,133.61385947184837,62403271563.93473,2755309741.192964,1.5909814792133048
solana,2024-09-20 00:00:00,142.68574337456613,66808347524.87485,3564421946.2642255,6.789627916278507
solana,2024-09-21 00:00:00,146.47882774731306,68638372124.58108,3882733732.26317,2.6583485378701477
solana,2024-09-22 00:00:00,149.6684323230078,70140329689.73108,1873292317.7490916,2.1775191846817865
solana,2024-09-23 00:00:00,144.8397327948964,67842797097.467896,2044307162.0407553,-3.226264518953681
solana,2024-09-24 00:00:00,144.88610360985587,67870222047.840904,2886324907.6015005,0.03201525856522114
solana,2024-09-25 00:00:00,152.88718767415355,71709338801.75752,3787418563.3946958,5.522326755257856
solana,2024-09-26 00:00:00,148.1082936254362,69291597151.69516,2721186645.010609,-3.125764899870187
solana,2024-09-27 00:00:00,155.466115622881,72884471285.93079,3823684872.5730457,4.967866293870493
solana,2024-09-28 00:00:00,157.79795876913818,73978003988.83308,3684393153.83145,1.4999044241341908
solana,2024-09-29 00:00:00,156.9590627676465,73518555009.73824,1727901443.7016873,-0.5316266496951383
solana,2024-09-30 00:00:00,158.623421883811,74369588837.65268,2258758247.1894245,1.060377837900539
solana,2024-10-01 00:00:00,152.54403421201002,71395922727.94426,2919586309.5452104,-3.832591429186316
solana,2024-10-02 00:00:00,145.20896405799175,68058487039.17453,4888868006.422661,-4.8084936208149465
solana,2024-10-03 00:00:00,140.44843275006326,65807677885.54672,3403092048.7701364,-3.2784004340305595
solana,2024-10-04 00:00:00,136.65393647537826,64050560287.44469,3660493468.511928,-2.7017006885634243
solana,2024-10-05 00:00:00,143.16476802180077,67069277149.62741,3107174327.531866,4.764466882075946
solana,2024-10-06 00:00:00,142.74066530825795,66856779428.43124,1404635947.7139452,-0.296233996256845
solana,2024-10-07 00:00:00,146.3485360445286,68620543171.31388,1447038882.2257159,2.5275703517839254
solana,2024-10-08 00:00:00,144.21265658625913,67824969530.69777,3411951971.0080686,-1.4594470952682403
solana,2024-10-09 00:00:00,143.4338504886754,67328950381.83993,2021753886.7147253,-0.5400400464281696
solana,2024-10-10 00:00:00,139.32635039743118,65433504789.60537,2070835887.6785858,-2.8636894828173887
solana,2024-10-11 00:00:00,138.76215517070165,65104986869.39701,2066229153.7766125,-0.4049450984111469
solana,2024-10-12 00:00:00,145.3183432059626,68238430125.58685,2171464128.91537,4.724766653556012
solana,2024-10-13 00:00:00,146.58106227732287,68817502222.73967,1342624320.0323367,0.8689330221516522
solana,2024-10-14 00:00:00,147.49229086781492,69243494227.1722,1681570122.0230145,0.6216550598931114
solana,2024-10-15 00:00:00,157.3459292988939,73962264985.11276,3436470403.8856783,6.680782007725394
solana,2024-10-16 00:00:00,154.62263332245095,72639268353.59418,4033304497.2522097,-1.7307698957179762
solana,2024-10-17 00:00:00,154.2635899099486,72422733078.47534,2755639617.513603,-0.23220624612801943
solana,2024-10-18 00:00:00,150.27306080375143,70573405283.51457,2717600021.312216,-2.5868249977370694
solana,2024-10-19 00:00:00,155.0727514171131,72886877673.2116,2035291815.7684128,3.193979405017777
solana,2024-10-20 00:00:00,159.59268197009004,74964939765.94617,1863265086.5618672,2.9147161649432984
solana,2024-10-21 00:00:00,166.573580832598,78229210681.92538,3153223457.134059,4.374197348106645
solana,2024-10-22 00:00:00,166.37603410566598,78180519224.39232,4851472927.708045,-0.11859427284003354
solana,2024-10-23 00:00:00,167.21134937308716,78495515410.02502,4409925954.917367,0.5020646584775967
solana,2024-10-24 00:00:00,171.31390405727439,80605199376.19403,4820717293.719623,2.4535144890395433
solana,2024-10-25 00:00:00,177.37306125678103,83303181938.57568,4352868535.962914,3.5368741567414874
solana,2024-10-26 00:00:00,164.34475959360174,77285778632.20319,6060843280.997682,-7.345141122821552
solana,2024-10-27 00:00:00,170.56035339294928,80185439054.50378,3465680935.5464296,3.782045630610753
solana,2024-10-28 00:00:00,176.62596685410173,83135834565.19875,3262906486.5268407,3.556285702092832
solana,2024-10-29 00:00:00,178.14045831001073,83861396528.21255,4573928546.776399,0.8574568524004178
solana,2024-10-30 00:00:00,179.3686111316114,84365189646.56198,4626744759.960895,0.6894294722557426
solana,2024-10-31 00:00:00,175.07910306095894,82365474416.0372,3787670946.354799,-2.3914485614793812
solana,2024-11-01 00:00:00,168.4025224117599,79289455541.87051,3406710809.991008,-3.813465189431775
solana,2024-11-02 00:00:00,166.28821025376803,78250082081.93033,3797335906.931423,-1.255510979118335
solana,2024-11-03 00:00:00,165.99502794396105,78131615349.70734,1957197289.8022513,-0.1763097391929147
solana,2024-11-04 00:00:00,162.66791799614072,76639755911.6,3328092038.7950063,-2.0043431354724306
solana,2024-11-05 00:00:00,157.6072230849172,74183140424.87337,3431380035.9552183,-3.111059005097483
solana,2024-11-06 00:00:00,166.51143603878933,78482680246.56433,4231343887.3657613,5.649622383787967
solana,2024-11-07 00:00:00,187.1685353309579,88185066303.67917,12310513296.170946,12.405814149219418
solana,2024-11-08 00:00:00,196.20253922973225,92394882481.30789,6091288676.382452,4.8266680522984995
solana,2024-11-09 00:00:00,199.83336694253737,94211532387.97975,7260188189.931466,1.85055082725194
solana,2024-11-10 00:00:00,200.1685708629758,94841594020.38661,4159056437.727218,0.16774171679487804
solana,2024-11-11 00:00:00,210.18784246643875,99044422018.77545,11110901193.487217,5.005416964445231
solana,2024-11-12 00:00:00,222.64379026281208,105178890848.891,12984443505.89922,5.926102885023998
solana,2024-11-13 00:00:00,213.0672905358662,100554180075.78313,13290465438.161457,-4.3012651355070926
solana,2024-11-14 00:00:00,215.0830227659504,101553234625.10576,13805972977.973513,0.9460542840783459
solana,2024-11-15 00:00:00,209.3680513303875,98608091950.04749,10550722956.667837,-2.6571002034790348
solana,2024-11-16 00:00:00,219.08569006216123,103343063143.62659,7498818405.350817,4.641414327556159
solana,2024-11-17 00:00:00,216.05467211977268,101970934386.94557,5969522661.832492,-1.3834851292791273
solana,2024-11-18 00:00:00,237.4665536612789,112583245508.81412,12972061001.980022,9.910399683296966
solana,2024-11-19 00:00:00,239.77742042710136,113790106211.8517,10983854913.148941,0.973133576157692
solana,2024-11-20 00:00:00,237.91328769126025,112928994362.1699,8433368277.4585285,-0.7774429854657039
solana,2024-11-21 00:00:00,236.04012432804112,112008978842.06454,8823415601.787249,-0.7873302838175
solana,2024-11-22 00:00:00,257.2507185771503,122060813280.85324,14028640651.231201,8.986012149201962
solana,2024-11-23 00:00:00,256.24790229652683,121664259170.88939,9312488228.35439,-0.3898205945429445
solana,2024-11-24 00:00:00,254.69897355925355,120859540109.97667,8833978840.183693,-0.6044649432801585
solana,2024-11-25 00:00:00,253.63893250552624,120502230128.64162,6901354952.3071165,-0.4161936889316542
solana,2024-11-26 00:00:00,234.5375215535424,111344542068.44252,8666830055.465332,-7.530945964522884
solana,2024-11-27 00:00:00,230.77914119497484,109620678337.06673,9750668817.715805,-1.602464430285011
solana,2024-11-28 00:00:00,242.46678684660802,115105327487.59502,7109836475.670383,5.0644289562369105
solana,2024-11-29 00:00:00,237.65273808614407,112826136421.60674,5255693436.08845,-1.9854466762532108
solana,2024-11-30 00:00:00,243.70089664594224,115695831971.57478,5755025280.657502,2.544956396675646
solana,2024-12-01 00:00:00,238.16347667858562,113136826188.84282,4804502975.567071,-2.2722197757858775
solana,2024-12-02 00:00:00,237.54718827599987,112858141484.31874,5045595846.945474,-0.25876696594309134
solana,2024-12-03 00:00:00,225.5283610124218,107159640532.60336,9899598134.99005,-5.059553577882681
solana,2024-12-04 00:00:00,234.99258635351788,111849188040.85468,10452192112.243505,4.196467929182002
solana,2024-12-05 00:00:00,229.06669921453178,108895156641.66345,8783744907.42495,-2.5217336559168357
solana,2024-12-06 00:00:00,237.3008587229224,112780864777.68202,12602226714.283775,3.5946558520402627
solana,2024-12-07 00:00:00,237.00646868253727,112628691231.92856,8922633455.40031,-0.1240577223232342
solana,2024-12-08 00:00:00,238.89329739813545,113839345705.58537,5251587540.533853,0.7961085307445881
solana,2024-12-09 00:00:00,237.57854563045439,113135754973.99297,4395374812.781921,-0.550351048773845
solana,2024-12-10 00:00:00,217.61737842270807,103658784770.72432,11429229527.743338,-8.40192331120473
solana,2024-12-11 00:00:00,213.52687206332865,101631048226.2473,11187514118.859241,-1.8796781713976252
solana,2024-12-12 00:00:00,227.0731413756734,108729401497.31157,7555103206.1240225,6.344058329261304
solana,2024-12-13 00:00:00,227.02574746034202,108699878063.44142,6550517085.993641,-0.02087165177011574
solana,2024-12-14 00:00:00,224.59546331682483,107552367996.59578,5161260053.695949,-1.0704883347831373
solana,2024-12-15 00:00:00,219.871836259502,105315505829.8883,3877459092.60342,-2.1031711805591824
solana,2024-12-16 00:00:00,224.53658892974883,107667694926.24757,3942318066.518842,2.1215780745748924
solana,2024-12-17 00:00:00,216.51544960024825,103890617385.6761,6624387280.0088625,-3.5723083563945046
solana,2024-12-18 00:00:00,222.74032965988914,106838498036.11574,7985124597.628129,2.8750281197641447
solana,2024-12-19 00:00:00,205.36330239790396,98187529554.2457,8480297085.511605,-7.801473261945347
solana,2024-12-20 00:00:00,194.9019815694289,93450456552.31743,10468690590.802677,-5.094055610873271
solana,2024-12-21 00:00:00,194.12198450453806,92885810388.18964,12107653719.181095,-0.4001996586232681
solana,2024-12-22 00:00:00,181.0289078386085,86608023116.47685,6815137488.7062845,-6.744767574547172
solana,2024-12-23 00:00:00,180.15299381882627,86503599316.97266,5182484546.123343,-0.483853120609401
solana,2024-12-24 00:00:00,189.84218617656558,91042236757.00714,6301604625.525055,5.3783132616066265
solana,2024-12-25 00:00:00,197.50098597289022,94580217212.31563,4227931012.2157845,4.034298145514126
solana,2024-12-26 00:00:00,197.3576592740719,94663647605.30154,3348485302.259563,-0.07257011812488168
solana,2024-12-27 00:00:00,188.14456627233477,90223406707.14066,3632161406.3318877,-4.668221661943628
solana,2024-12-28 00:00:00,183.74866385462855,88113693164.8477,3493249464.36059,-2.336449308529731
solana,2024-12-29 00:00:00,194.8276511169169,93472385728.09871,2617139754.420275,6.029424666213323
solana,2024-12-30 00:00:00,189.9284130164687,91097223580.56879,2637965244.6069903,-2.514652346502988
solana,2024-12-31 00:00:00,190.70066508822853,91400962709.76645,3958275830.342855,0.40660165558950023
solana,2025-01-01 00:00:00,189.45168366761857,91478338043.51134,3962483816.1795225,-0.6549434004501808
solana,2025-01-02 00:00:00,193.64679144177083,93458487148.00087,2824600478.597266,2.214341774609041
solana,2025-01-03 00:00:00,207.87862676897498,100434907190.98921,5084254052.257431,7.349378330125145
solana,2025-01-04 00:00:00,217.647289485303,105094794982.75977,4911221653.277528,4.699214569655763
solana,2025-01-05 00:00:00,216.68364826265568,104689355900.12187,3044194454.6550207,-0.44275360604129066
solana,2025-01-06 00:00:00,213.44823541657385,103130316780.37645,3048234520.4287724,-1.493150439372326
solana,2025-01-07 00:00:00,218.4209767110049,105522704111.37778,4309097910.341224,2.3297176876285963
solana,2025-01-08 00:00:00,202.492545725036,97995322629.92308,5199767125.738103,-7.292537203074579
solana,2025-01-09 00:00:00,197.45206766283226,95682675885.83002,5972330799.666177,-2.4892166001252103
solana,2025-01-10 00:00:00,185.0111350868991,89422935371.9058,4609352627.060508,-6.300735526951895
solana,2025-01-11 00:00:00,187.8201167474825,90863602526.64655,4489439743.585478,1.518277080600594
solana,2025-01-12 00:00:00,188.0632507646954,91151211516.5533,2634148745.1065474,0.12945046644805558
solana,2025-01-13 00:00:00,188.39194289058088,91207532007.52103,1635265225.559339,0.1747774350113307
solana,2025-01-14 00:00:00,183.11428850097792,88705877704.07474,6287216536.189147,-2.801422560129474
solana,2025-01-15 00:00:00,187.70452520232413,90966038336.3823,3315788782.9493647,2.5067605258568992
solana,2025-01-16 00:00:00,205.75854800567018,99617521322.55345,4804084650.374077,9.618320487418108
solana,2025-01-17 00:00:00,211.23399374041628,102762327812.58186,7068314924.706724,2.6611024367236613
solana,2025-01-18 00:00:00,219.77905400813702,106975781135.88028,5970704168.89648,4.045305453165704
solana,2025-01-19 00:00:00,262.5615764589647,127785165817.10095,25509863876.61015,19.466150968710473
solana,2025-01-20 00:00:00,251.97488550305266,122020537308.0902,27745408600.276928,-4.0320792930516935
solana,2025-01-21 00:00:00,242.47150410221352,118038765211.23405,24105137275.239193,-3.771558971786504
solana,2025-01-22 00:00:00,250.3984908388754,121552327585.60405,12579840532.32276,3.2692446751682036
solana,2025-01-23 00:00:00,256.1143343782641,124606314246.36227,10328230618.34812,2.2826988773932744
solana,2025-01-24 00:00:00,253.49503131499628,123417388987.169,10816185398.469212,-1.0227084983846724
solana,2025-01-25 00:00:00,253.62637885441316,123361234528.28262,8592029753.25568,0.05181464060084462
solana,2025-01-26 00:00:00,257.0742996969564,125148284070.78894,5803289041.239068,1.3594488310391561
solana,2025-01-27 00:00:00,241.06731630326192,117303806305.96823,4718944732.494511,-6.2265980740057625
solana,2025-01-28 00:00:00,234.97914713600687,114276592039.16579,12684970731.866884,-2.5255058465064373
solana,2025-01-29 00:00:00,226.88945614638288,110398046173.44064,5786086231.183104,-3.442727190145789
solana,2025-01-30 00:00:00,228.6145425527223,111355015372.82307,6211589569.140341,0.7603202174482959
solana,2025-01-31 00:00:00,239.04719726337646,116559779515.8497,5322441765.57196,4.563425665822729
solana,2025-02-01 00:00:00,231.50782299297455,112643737226.91638,4767010236.438659,-3.1539270724413537
solana,2025-02-02 00:00:00,214.46366422580272,104469275144.33444,4126022505.958027,-7.362238799027132
solana,2025-02-03 00:00:00,202.32492853599265,98398368500.85646,9577730751.60321,-5.6600430350894015
solana,2025-02-04 00:00:00,215.95147229807475,105205583844.172,17185125725.03428,6.73498014341718
solana,2025-02-05 00:00:00,207.42406393975517,100802812440.85353,8488460261.020004,-3.9487613895724305
solana,2025-02-06 00:00:00,196.21787573260255,95550201539.32951,4519102616.629987,-5.4025497303954895
solana,2025-02-07 00:00:00,189.38932513491977,92031851837.88425,4544519196.979243,-3.480085885237305
solana,2025-02-08 00:00:00,192.2709679394336,93773950310.2403,5321325630.808724,1.521544470608882
solana,2025-02-09 00:00:00,199.70939394589394,97430610890.80075,2738591550.9889145,3.8687203201699605
solana,2025-02-10 00:00:00,200.44634668796408,97797330676.8804,3575183754.783349,0.3690125574512537
solana,2025-02-11 00:00:00,200.0458466193684,97602797576.9777,4877446867.21056,-0.19980412475121279
solana,2025-02-12 00:00:00,197.92915264031842,96650663515.04695,4610068875.979272,-1.0581044369681214
solana,2025-02-13 00:00:00,196.60301392852935,95802342588.48465,4991943969.554793,-0.6700067645916574
solana,2025-02-14 00:00:00,194.2631701900725,94843692266.1009,3243643748.254954,-1.1901362505599589
solana,2025-02-15 00:00:00,199.65011966060425,97468827982.87822,4307573002.935994,2.7730163495535587
solana,2025-02-16 00:00:00,194.4254509858272,94916725048.10495,2126185023.7187572,-2.6169123683265183
solana,2025-02-17 00:00:00,188.165584495931,91860796549.96172,2477404625.155988,-3.219674408960238
solana,2025-02-18 00:00:00,177.91997195388805,86934660078.68405,4953743554.608888,-5.444998121994249
solana,2025-02-19 00:00:00,169.10718217289786,82487856965.56555,7430021942.540908,-4.953232447268041
solana,2025-02-20 00:00:00,169.26443436615673,82688920914.07486,4126508611.428817,0.09298965971658024
solana,2025-02-21 00:00:00,176.02074183930708,86011244818.54909,3748737861.764053,3.9915694625694
solana,2025-02-22 00:00:00,169.00123201382314,82609623068.92926,5320752621.586434,-3.9878878773799253
solana,2025-02-23 00:00:00,172.21280391506767,84180442889.18811,2446840289.512584,1.90032454969431
solana,2025-02-24 00:00:00,168.09302650361454,82111049206.9718,1845951247.1170418,-2.3922596449244993
solana,2025-02-25 00:00:00,141.16593031186233,69785445476.4441,8204544974.98999,-16.01916316925449
solana,2025-02-26 00:00:00,144.3563354963687,71703011109.95712,10792855904.5099,2.2600390742002485
solana,2025-02-26 03:19:49,144.32993911046282,71798264842.95291,9075403335.20388,-0.01828557493865901
